TOTAL_RH;TOTAL_SEM_VINCULO_PERMANENTE;DSC_AUTARQUIA;TOTAL_TECNICOS_SUPERIORES;REPRESENTANTES_ELEITOS;TOTAL_FUNCIONARIOS_NAO_SUPERIORES;TOTAL_COM_VINCULO_PERMANENTE;CODIGO_PERIODO;CARGOS_MANDATOS_POLITICOS;TOTAL_DIRIGENTES;TOTAL_POR_TIPOLOGIA;ldk;CODIGOINE;TOTAL_POR_VINCULO;TOTAL_COMISSAO_DE_SERVICO
123;10;ANSIÃO;13;2;108;112;T3;;;123;T3_1003;1003;123;1
336;13;ARCOS DE VALDEVEZ;28;4;304;319;T3;;;336;T3_1601;1601;336;4
226;25;ARGANIL;27;0;199;199;T3;;;226;T3_0601;0601;226;2
190;21;ARMAMAR;27;3;160;166;T3;;;190;T3_1801;1801;190;3
204;5;AROUCA;25;6;173;193;T3;;;204;T3_0104;0104;204;6
161;2;ARRAIOLOS;13;2;146;156;T3;;;161;T3_0702;0702;161;3
91;9;ARRONCHES;6;1;84;82;T3;;;91;T3_1202;1202;91;0
237;28;ARRUDA DOS VINHOS;36;5;196;202;T3;;;237;T3_1102;1102;237;7
570;23;AVEIRO;117;36;417;545;T3;;;570;T3_0105;0105;570;2
197;10;AVIS;36;4;157;183;T3;;;197;T3_1203;1203;197;4
356;14;AZAMBUJA;45;11;300;324;T3;;;356;T3_1103;1103;356;18
330;27;BAIÃO;63;1;266;298;T3;;;330;T3_1302;1302;330;5
671;74;BARCELOS;135;21;515;576;T3;;;671;T3_0302;0302;671;21
106;19;BARRANCOS;14;3;89;82;T3;;;106;T3_0204;0204;106;5
847;64;BARREIRO;157;30;660;751;T3;;;847;T3_1504;1504;847;32
101;11;BATALHA;21;5;75;84;T3;;;101;T3_1004;1004;101;6
537;19;BEJA;48;9;480;503;T3;;;537;T3_0205;0205;537;15
58;10;BELMONTE;11;1;46;45;T3;;;58;T3_0501;0501;58;3
374;15;BENAVENTE;53;4;317;351;T3;;;374;T3_1405;1405;374;8
219;57;BOMBARRAL;28;4;187;157;T3;;;219;T3_1005;1005;219;5
219;59;BORBA;22;1;196;159;T3;;;219;T3_0703;0703;219;1
137;20;BOTICAS;29;6;102;110;T3;;;137;T3_1702;1702;137;7
1762;211;BRAGA;294;29;1439;1506;T3;;;1762;T3_0303;0303;1762;45
367;10;BRAGANÇA;37;11;319;346;T3;;;367;T3_0402;0402;367;11
288;1;CABECEIRAS DE BASTO;19;5;264;279;T3;;;288;T3_0304;0304;288;8
199;17;CADAVAL;22;5;172;173;T3;;;199;T3_1104;1104;199;9
332;15;CALDAS DA RAINHA;26;3;303;310;T3;;;332;T3_1006;1006;332;7
132;4;CALHETA (MADEIRA);12;1;119;127;T3;;;132;T3_3101;3101;132;1
113;0;CALHETA (SÃO JORGE);0;10;103;101;T3;;;113;T3_4501;4501;113;12
244;0;CÂMARA DE LOBOS;15;7;222;237;T3;;;244;T3_3102;3102;244;7
291;59;CAMINHA;53;4;234;222;T3;;;291;T3_1602;1602;291;10
227;57;CAMPO MAIOR;27;2;198;168;T3;;;227;T3_1204;1204;227;2
285;54;CANTANHEDE;46;16;223;209;T3;;;285;T3_0602;0602;285;22
175;0;CARRAZEDA DE ANSIÃES;14;3;158;171;T3;;;175;T3_0403;0403;175;4
112;5;CARREGAL DO SAL;16;3;93;107;T3;;;112;T3_1802;1802;112;0
408;27;CARTAXO;54;0;354;381;T3;;;408;T3_1406;1406;408;0
1504;71;CASCAIS;379;82;1043;1330;T3;;;1504;T3_1105;1105;1504;103
81;2;CASTANHEIRA DE PÊRA;10;1;70;76;T3;;;81;T3_1007;1007;81;3
432;14;CASTELO BRANCO;33;9;390;409;T3;;;432;T3_0502;0502;432;9
167;0;CASTELO DE PAIVA;26;0;141;166;T3;;;167;T3_0106;0106;167;1
148;5;CASTELO DE VIDE;12;1;135;142;T3;;;148;T3_1205;1205;148;1
273;114;CASTRO DAIRE;44;5;224;154;T3;;;273;T3_1803;1803;273;5
151;14;CASTRO MARIM;25;6;120;128;T3;;;151;T3_0804;0804;151;9
219;37;CASTRO VERDE;41;3;175;175;T3;;;219;T3_0206;0206;219;7
225;30;CELORICO DA BEIRA;32;1;192;194;T3;;;225;T3_0903;0903;225;1
304;61;CELORICO DE BASTO;47;13;244;234;T3;;;304;T3_0305;0305;304;9
156;43;CHAMUSCA;17;0;139;113;T3;;;156;T3_1407;1407;156;0
512;15;CHAVES;67;22;423;474;T3;;;512;T3_1703;1703;512;23
332;83;CINFÃES;47;1;284;247;T3;;;332;T3_1804;1804;332;2
1416;28;COIMBRA;279;50;1087;1323;T3;;;1416;T3_0603;0603;1416;65
201;42;CONDEIXA-A-NOVA;20;4;177;153;T3;;;201;T3_0604;0604;201;6
110;7;CONSTÂNCIA;19;3;88;100;T3;;;110;T3_1408;1408;110;3
407;15;CORUCHE;32;5;370;385;T3;;;407;T3_1409;1409;407;7
40;12;CORVO;1;0;39;27;T3;;;40;T3_4901;4901;40;1
346;14;COVILHÃ;35;5;306;327;T3;;;346;T3_0503;0503;346;5
113;7;CRATO;10;0;103;105;T3;;;113;T3_1206;1206;113;1
129;22;CUBA;21;1;107;106;T3;;;129;T3_0207;0207;129;1
212;6;ELVAS;22;4;186;199;T3;;;212;T3_1207;1207;212;7
297;6;ENTRONCAMENTO;28;8;261;283;T3;;;297;T3_1410;1410;297;8
584;52;ESPINHO;39;18;527;510;T3;;;584;T3_0107;0107;584;22
164;6;ESPOSENDE;50;6;108;147;T3;;;164;T3_0306;0306;164;11
245;33;ESTARREJA;56;8;181;201;T3;;;245;T3_0108;0108;245;11
269;85;ESTREMOZ;35;3;231;179;T3;;;269;T3_0704;0704;269;5
1183;126;ÉVORA;153;30;1000;1027;T3;;;1183;T3_0705;0705;1183;30
518;52;FAFE;83;11;424;466;T3;;;518;T3_0307;0307;518;0
832;23;FARO;149;21;662;782;T3;;;832;T3_0805;0805;832;27
672;29;FELGUEIRAS;55;10;607;633;T3;;;672;T3_1303;1303;672;10
274;51;FERREIRA DO ALENTEJO;37;4;233;214;T3;;;274;T3_0208;0208;274;9
144;10;FERREIRA DO ZÊZERE;29;2;113;128;T3;;;144;T3_1411;1411;144;6
525;20;FIGUEIRA DA FOZ;80;8;437;496;T3;;;525;T3_0605;0605;525;9
135;6;FIGUEIRA DE CASTELO RODRIGO;22;0;113;125;T3;;;135;T3_0904;0904;135;4
174;18;FIGUEIRÓ DOS VINHOS;36;1;137;155;T3;;;174;T3_1008;1008;174;1
109;4;FORNOS DE ALGODRES;15;1;93;105;T3;;;109;T3_0905;0905;109;0
181;19;FREIXO DE ESPADA À CINTA;17;2;162;160;T3;;;181;T3_0404;0404;181;2
91;13;FRONTEIRA;13;2;76;76;T3;;;91;T3_1208;1208;91;2
1719;4;FUNCHAL;97;67;1555;1648;T3;;;1719;T3_3103;3103;1719;67
290;6;FUNDÃO;62;8;220;270;T3;;;290;T3_0504;0504;290;14
131;9;GAVIÃO;9;2;120;119;T3;;;131;T3_1209;1209;131;3
159;11;GÓIS;23;1;135;144;T3;;;159;T3_0606;0606;159;4
130;21;GOLEGÃ;12;3;115;108;T3;;;130;T3_1412;1412;130;1
1651;586;GONDOMAR;130;17;1504;1048;T3;;;1651;T3_1304;1304;1651;17
175;12;GOUVEIA;19;2;154;160;T3;;;175;T3_0906;0906;175;3
440;35;GRÂNDOLA;54;25;361;374;T3;;;440;T3_1505;1505;440;31
549;16;GUARDA;103;16;430;527;T3;;;549;T3_0907;0907;549;6
1696;197;GUIMARÃES;260;29;1407;1470;T3;;;1696;T3_0308;0308;1696;29
197;25;HORTA;15;3;179;169;T3;;;197;T3_4701;4701;197;3
249;13;IDANHA-A-NOVA;39;8;202;228;T3;;;249;T3_0505;0505;249;8
424;62;ÍLHAVO;97;7;320;348;T3;;;424;T3_0110;0110;424;14
446;46;LAGOA (ALGARVE);25;11;410;384;T3;;;446;T3_0806;0806;446;16
123;3;LAGOA (SÃO MIGUEL);8;3;112;116;T3;;;123;T3_4201;4201;123;4
774;19;LAGOS;87;19;668;730;T3;;;774;T3_0807;0807;774;25
49;0;LAJES DAS FLORES;6;0;43;48;T3;;;49;T3_4801;4801;49;1
76;0;LAJES DO PICO;4;1;71;75;T3;;;76;T3_4601;4601;76;1
225;13;LAMEGO;48;6;171;202;T3;;;225;T3_1805;1805;225;10
729;16;LEIRIA;105;28;596;672;T3;;;729;T3_1009;1009;729;41
9764;314;LISBOA;2198;171;7395;9439;T3;;;9764;T3_1106;1106;9764;11
1727;61;LOULÉ;163;36;1528;1630;T3;;;1727;T3_0808;0808;1727;36
2181;30;LOURES;416;48;1717;2088;T3;;;2181;T3_1107;1107;2181;63
352;15;LOURINHÃ;33;11;308;321;T3;;;352;T3_1108;1108;352;16
259;48;LOUSÃ;46;2;211;209;T3;;;259;T3_0607;0607;259;2
729;87;LOUSADA;100;11;618;628;T3;;;729;T3_1305;1305;729;14
214;28;MAÇÃO;25;1;188;183;T3;;;214;T3_1413;1413;214;3
303;44;MACEDO DE CAVALEIROS;66;7;230;249;T3;;;303;T3_0405;0405;303;10
190;6;MACHICO;21;5;164;179;T3;;;190;T3_3104;3104;190;5
90;3;MADALENA;11;2;77;85;T3;;;90;T3_4602;4602;90;2
1005;45;MAFRA;93;16;896;936;T3;;;1005;T3_1109;1109;1005;24
1182;324;MAIA;322;41;819;802;T3;;;1182;T3_1306;1306;1182;56
299;39;MANGUALDE;32;3;264;260;T3;;;299;T3_1806;1806;299;0
67;2;MANTEIGAS;9;2;56;61;T3;;;67;T3_0908;0908;67;4
428;38;MARCO DE CANAVESES;52;11;365;377;T3;;;428;T3_1307;1307;428;13
290;12;MARINHA GRANDE;48;9;233;274;T3;;;290;T3_1010;1010;290;4
108;6;MARVÃO;11;2;95;100;T3;;;108;T3_1210;1210;108;2
1772;159;MATOSINHOS;394;50;1328;1549;T3;;;1772;T3_1308;1308;1772;64
321;53;MEALHADA;67;14;240;254;T3;;;321;T3_0111;0111;321;14
162;21;MEDA;31;1;130;140;T3;;;162;T3_0909;0909;162;1
321;47;MELGAÇO;58;7;256;267;T3;;;321;T3_1603;1603;321;7
290;7;MÉRTOLA;31;6;253;276;T3;;;290;T3_0209;0209;290;7
119;5;MESÃO FRIO;6;3;110;109;T3;;;119;T3_1704;1704;119;5
240;27;MIRA;30;5;205;206;T3;;;240;T3_0608;0608;240;7
167;21;MIRANDA DO CORVO;38;0;129;146;T3;;;167;T3_0609;0609;167;0
193;39;MIRANDA DO DOURO;26;3;164;149;T3;;;193;T3_0406;0406;193;5
436;61;MIRANDELA;51;11;374;363;T3;;;436;T3_0407;0407;436;12
156;13;MOGADOURO;14;6;136;136;T3;;;156;T3_0408;0408;156;7
151;17;MOIMENTA DA BEIRA;45;4;102;130;T3;;;151;T3_1807;1807;151;4
806;48;MOITA;84;27;695;726;T3;;;806;T3_1506;1506;806;32
279;16;MONÇÃO;22;7;250;254;T3;;;279;T3_1604;1604;279;9
227;41;MONCHIQUE;29;3;195;180;T3;;;227;T3_0809;0809;227;6
164;7;MONDIM DE BASTO;28;6;130;147;T3;;;164;T3_1705;1705;164;10
159;20;MONFORTE;18;5;136;131;T3;;;159;T3_1211;1211;159;8
285;24;MONTALEGRE;20;3;262;258;T3;;;285;T3_1706;1706;285;3
386;44;MONTEMOR-O-NOVO;51;9;326;333;T3;;;386;T3_0706;0706;386;9
240;37;MONTEMOR-O-VELHO;52;12;176;189;T3;;;240;T3_0610;0610;240;14
861;126;MONTIJO;114;15;732;716;T3;;;861;T3_1507;1507;861;19
134;0;MORA;14;1;119;133;T3;;;134;T3_0707;0707;134;1
164;24;MORTÁGUA;16;2;146;136;T3;;;164;T3_1808;1808;164;4
353;20;MOURA;36;7;310;323;T3;;;353;T3_0210;0210;353;10
205;15;MOURÃO;18;0;187;190;T3;;;205;T3_0708;0708;205;0
145;14;MURÇA;11;4;130;126;T3;;;145;T3_1707;1707;145;5
87;1;MURTOSA;13;2;72;82;T3;;;87;T3_0112;0112;87;4
226;49;NAZARÉ;34;3;189;177;T3;;;226;T3_1011;1011;226;0
303;96;NELAS;22;1;280;206;T3;;;303;T3_1809;1809;303;1
244;11;NISA;28;3;213;228;T3;;;244;T3_1212;1212;244;5
88;1;NORDESTE;4;1;83;86;T3;;;88;T3_4202;4202;88;1
353;48;ÓBIDOS;59;3;291;297;T3;;;353;T3_1012;1012;353;8
485;42;ODEMIRA;48;8;429;431;T3;;;485;T3_0211;0211;485;12
1317;127;ODIVELAS;283;42;992;1148;T3;;;1317;T3_1116;1116;1317;42
1840;10;OEIRAS;354;51;1435;1766;T3;;;1840;T3_1110;1110;1840;64
121;13;OLEIROS;21;0;100;108;T3;;;121;T3_0506;0506;121;0
591;80;OLHÃO;63;15;513;495;T3;;;591;T3_0810;0810;591;16
565;41;OLIVEIRA DE AZEMÉIS;112;15;438;509;T3;;;565;T3_0113;0113;565;15
188;53;OLIVEIRA DE FRADES;29;1;158;134;T3;;;188;T3_1810;1810;188;1
258;34;OLIVEIRA DO BAIRRO;56;15;187;205;T3;;;258;T3_0114;0114;258;19
255;55;OLIVEIRA DO HOSPITAL;51;3;201;197;T3;;;255;T3_0611;0611;255;3
430;24;OURÉM;44;11;375;406;T3;;;430;T3_1421;1421;430;0
258;60;OURIQUE;23;1;234;195;T3;;;258;T3_0212;0212;258;3
370;44;OVAR;54;11;305;315;T3;;;370;T3_0115;0115;370;11
431;1;PAÇOS DE FERREIRA;47;8;376;422;T3;;;431;T3_1309;1309;431;8
986;17;PALMELA;161;36;789;927;T3;;;986;T3_1508;1508;986;42
149;18;PAMPILHOSA DA SERRA;23;2;124;129;T3;;;149;T3_0612;0612;149;2
1005;145;PAREDES;197;9;799;848;T3;;;1005;T3_1310;1310;1005;12
175;7;PAREDES DE COURA;11;10;154;155;T3;;;175;T3_1605;1605;175;13
110;14;PEDRÓGÃO GRANDE;11;1;98;93;T3;;;110;T3_1013;1013;110;3
159;28;PENACOVA;18;2;139;129;T3;;;159;T3_0613;0613;159;2
715;104;PENAFIEL;150;17;548;587;T3;;;715;T3_1311;1311;715;24
120;29;PENALVA DO CASTELO;27;1;92;89;T3;;;120;T3_1811;1811;120;2
110;7;PENAMACOR;17;0;93;101;T3;;;110;T3_0507;0507;110;2
84;3;PENEDONO;8;2;74;79;T3;;;84;T3_1812;1812;84;2
111;11;PENELA;22;2;87;97;T3;;;111;T3_0614;0614;111;3
559;204;PENICHE;119;9;431;354;T3;;;559;T3_1014;1014;559;1
314;57;PESO DA RÉGUA;46;6;262;249;T3;;;314;T3_1708;1708;314;8
149;0;PINHEL;33;1;115;148;T3;;;149;T3_0910;0910;149;1
394;26;POMBAL;29;19;346;344;T3;;;394;T3_1015;1015;394;24
635;16;PONTA DELGADA;31;21;583;587;T3;;;635;T3_4203;4203;635;32
86;0;PONTA DO SOL;7;2;77;83;T3;;;86;T3_3105;3105;86;3
278;15;PONTE DA BARCA;30;10;238;251;T3;;;278;T3_1606;1606;278;12
572;50;PONTE DE LIMA;44;4;524;513;T3;;;572;T3_1607;1607;572;9
282;7;PONTE DE SOR;20;6;256;269;T3;;;282;T3_1213;1213;282;6
362;24;PORTALEGRE;45;10;307;324;T3;;;362;T3_1214;1214;362;14
230;46;PORTEL;28;4;198;184;T3;;;230;T3_0709;0709;230;0
960;64;PORTIMÃO;119;23;818;866;T3;;;960;T3_0811;0811;960;30
2666;196;PORTO;371;71;2224;2391;T3;;;2666;T3_1312;1312;2666;79
334;54;PORTO DE MÓS;29;3;302;275;T3;;;334;T3_1016;1016;334;5
67;0;PORTO MONIZ;1;4;62;63;T3;;;67;T3_3106;3106;67;4
79;1;PORTO SANTO;4;1;74;77;T3;;;79;T3_3201;3201;79;1
199;34;PÓVOA DE LANHOSO;39;7;153;156;T3;;;199;T3_0309;0309;199;9
747;58;PÓVOA DE VARZIM;134;15;598;674;T3;;;747;T3_1313;1313;747;15
110;1;POVOAÇÃO;6;1;103;108;T3;;;110;T3_4204;4204;110;1
188;0;PRAIA DA VITÓRIA;13;7;168;181;T3;;;188;T3_4302;4302;188;7
165;26;PROENÇA-A-NOVA;33;1;131;134;T3;;;165;T3_0508;0508;165;5
264;59;REDONDO;36;6;222;202;T3;;;264;T3_0710;0710;264;3
277;42;REGUENGOS DE MONSARAZ;37;1;239;232;T3;;;277;T3_0711;0711;277;3
272;5;RESENDE;28;4;240;263;T3;;;272;T3_1813;1813;272;4
89;0;RIBEIRA BRAVA;2;3;84;89;T3;;;89;T3_3107;3107;89;0
193;22;RIBEIRA DE PENA;26;3;164;164;T3;;;193;T3_1709;1709;193;7
248;1;RIBEIRA GRANDE;22;5;221;247;T3;;;248;T3_4205;4205;248;0
335;16;RIO MAIOR;23;16;296;303;T3;;;335;T3_1414;1414;335;16
188;33;SABROSA;19;4;165;148;T3;;;188;T3_1710;1710;188;7
192;17;SABUGAL;54;3;135;172;T3;;;192;T3_0911;0911;192;3
240;16;SALVATERRA DE MAGOS;28;5;207;217;T3;;;240;T3_1415;1415;240;7
153;6;SANTA COMBA DÃO;22;0;131;144;T3;;;153;T3_1814;1814;153;3
379;0;SANTA CRUZ;24;3;352;379;T3;;;379;T3_3108;3108;379;0
65;9;SANTA CRUZ DA GRACIOSA;5;0;60;56;T3;;;65;T3_4401;4401;65;0
65;10;SANTA CRUZ DAS FLORES;4;0;61;55;T3;;;65;T3_4802;4802;65;0
870;151;SANTA MARIA DA FEIRA;175;18;677;719;T3;;;870;T3_0109;0109;870;0
136;25;SANTA MARTA DE PENAGUIÃO;16;2;118;108;T3;;;136;T3_1711;1711;136;3
81;0;SANTANA;5;3;73;77;T3;;;81;T3_3109;3109;81;4
865;41;SANTARÉM;131;14;720;817;T3;;;865;T3_1416;1416;865;7
598;32;SANTIAGO DO CACÉM;70;18;510;542;T3;;;598;T3_1509;1509;598;24
705;238;SANTO TIRSO;143;25;537;434;T3;;;705;T3_1314;1314;705;33
291;34;SÃO BRÁS DE ALPORTEL;42;3;246;251;T3;;;291;T3_0812;0812;291;6
274;34;SÃO JOÃO DA MADEIRA;57;11;206;229;T3;;;274;T3_0116;0116;274;11
81;25;SÃO JOÃO DA PESQUEIRA;27;3;51;53;T3;;;81;T3_1815;1815;81;3
446;149;SÃO PEDRO DO SUL;62;5;379;290;T3;;;446;T3_1816;1816;446;7
56;6;SÃO ROQUE DO PICO;5;0;51;49;T3;;;56;T3_4603;4603;56;1
69;0;SÃO VICENTE;3;3;63;66;T3;;;69;T3_3110;3110;69;3
187;24;SARDOAL;10;4;173;159;T3;;;187;T3_1417;1417;187;4
186;10;SÁTÃO;17;6;163;169;T3;;;186;T3_1817;1817;186;7
268;31;SEIA;45;11;212;221;T3;;;268;T3_0912;0912;268;16
1727;32;SEIXAL;255;89;1383;1590;T3;;;1727;T3_1510;1510;1727;105
99;23;SERNANCELHE;19;1;79;75;T3;;;99;T3_1818;1818;99;1
384;53;SERPA;38;10;336;319;T3;;;384;T3_0213;0213;384;12
218;42;SERTÃ;27;3;188;173;T3;;;218;T3_0509;0509;218;3
1014;71;SESIMBRA;142;31;841;912;T3;;;1014;T3_1511;1511;1014;31
1429;101;SETÚBAL;194;31;1204;1288;T3;;;1429;T3_1512;1512;1429;40
126;9;SEVER DO VOUGA;14;1;111;117;T3;;;126;T3_0117;0117;126;0
778;77;SILVES;114;13;651;688;T3;;;778;T3_0813;0813;778;13
491;71;SINES;63;18;410;397;T3;;;491;T3_1513;1513;491;23
2738;3;SINTRA;338;64;2336;2655;T3;;;2738;T3_1111;1111;2738;80
176;10;SOBRAL DE MONTE AGRAÇO;23;3;150;163;T3;;;176;T3_1112;1112;176;3
265;34;SOURE;50;2;213;229;T3;;;265;T3_0615;0615;265;2
146;16;SOUSEL;22;7;117;123;T3;;;146;T3_1215;1215;146;7
201;23;TÁBUA;37;4;160;170;T3;;;201;T3_0616;0616;201;8
148;13;TABUAÇO;11;4;133;127;T3;;;148;T3_1819;1819;148;8
265;45;TAROUCA;30;3;232;217;T3;;;265;T3_1820;1820;265;3
535;62;TAVIRA;115;17;403;454;T3;;;535;T3_0814;0814;535;19
220;12;TERRAS DE BOURO;31;5;184;201;T3;;;220;T3_0310;0310;220;7
568;34;TOMAR;58;12;498;516;T3;;;568;T3_1418;1418;568;18
321;77;TONDELA;59;6;256;237;T3;;;321;T3_1821;1821;321;7
228;18;TORRE DE MONCORVO;41;6;181;204;T3;;;228;T3_0409;0409;228;6
555;28;TORRES NOVAS;57;15;483;505;T3;;;555;T3_1419;1419;555;22
717;63;TORRES VEDRAS;101;13;603;635;T3;;;717;T3_1113;1113;717;19
149;10;TRANCOSO;28;4;117;135;T3;;;149;T3_0913;0913;149;4
343;6;TROFA;72;12;259;325;T3;;;343;T3_1318;1318;343;12
228;43;VAGOS;60;10;158;172;T3;;;228;T3_0118;0118;228;13
230;30;VALE DE CAMBRA;41;8;181;192;T3;;;230;T3_0119;0119;230;8
310;33;VALENÇA;29;3;278;272;T3;;;310;T3_1608;1608;310;5
719;66;VALONGO;97;22;600;631;T3;;;719;T3_1315;1315;719;22
231;31;VALPAÇOS;53;6;172;190;T3;;;231;T3_1712;1712;231;10
83;0;VELAS;1;4;78;79;T3;;;83;T3_4502;4502;83;4
250;28;VENDAS NOVAS;18;2;230;217;T3;;;250;T3_0712;0712;250;5
126;4;VIANA DO ALENTEJO;15;4;107;116;T3;;;126;T3_0713;0713;126;6
1019;260;VIANA DO CASTELO;200;28;791;724;T3;;;1019;T3_1609;1609;1019;35
175;38;VIDIGUEIRA;22;0;153;137;T3;;;175;T3_0214;0214;175;0
128;27;VIEIRA DO MINHO;46;3;79;96;T3;;;128;T3_0311;0311;128;5
133;9;VILA DE REI;16;5;112;122;T3;;;133;T3_0510;0510;133;2
258;36;VILA DO BISPO;31;7;220;220;T3;;;258;T3_0815;0815;258;2
1266;225;VILA DO CONDE;194;3;1069;1036;T3;;;1266;T3_1316;1316;1266;5
89;1;VILA DO PORTO;5;1;83;87;T3;;;89;T3_4101;4101;89;1
209;99;VILA FLOR;24;0;185;110;T3;;;209;T3_0410;0410;209;0
847;41;VILA FRANCA DE XIRA;151;25;671;781;T3;;;847;T3_1114;1114;847;25
114;3;VILA FRANCA DO CAMPO;9;2;103;109;T3;;;114;T3_4206;4206;114;2
170;20;VILA NOVA DA BARQUINHA;13;4;153;146;T3;;;170;T3_1420;1420;170;4
252;41;VILA NOVA DE CERVEIRA;37;5;210;205;T3;;;252;T3_1610;1610;252;6
1041;299;VILA NOVA DE FAMALICÃO;152;18;871;724;T3;;;1041;T3_0312;0312;1041;18
162;1;VILA NOVA DE FOZ CÔA;9;5;148;155;T3;;;162;T3_0914;0914;162;6
1785;366;VILA NOVA DE GAIA;494;57;1234;1416;T3;;;1785;T3_1317;1317;1785;3
127;20;VILA NOVA DE PAIVA;17;3;107;103;T3;;;127;T3_1822;1822;127;4
151;0;VILA NOVA DE POIARES;29;2;120;148;T3;;;151;T3_0617;0617;151;3
223;18;VILA POUCA DE AGUIAR;30;8;185;194;T3;;;223;T3_1713;1713;223;11
427;107;VILA REAL;51;13;363;307;T3;;;427;T3_1714;1714;427;13
520;150;VILA REAL DE SANTO ANTÓNIO;101;10;409;356;T3;;;520;T3_0816;0816;520;14
150;1;VILA VELHA DE RÓDÃO;15;7;128;142;T3;;;150;T3_0511;0511;150;7
387;35;VILA VERDE;60;11;316;336;T3;;;387;T3_0313;0313;387;16
192;27;VILA VIÇOSA;12;1;179;159;T3;;;192;T3_0714;0714;192;6
140;12;VIMIOSO;14;6;120;118;T3;;;140;T3_0411;0411;140;10
183;20;VINHAIS;25;4;154;155;T3;;;183;T3_0412;0412;183;8
819;258;VISEU;76;10;733;546;T3;;;819;T3_1823;1823;819;15
314;44;VIZELA;58;2;254;263;T3;;;314;T3_0314;0314;314;7
158;3;VOUZELA;23;1;134;155;T3;;;158;T3_1824;1824;158;0
401;11;ABRANTES;66;11;320;371;T4;4;4;401;T4_1401;1401;401;15
421;22;ÁGUEDA;49;14;354;375;T4;4;4;421;T4_0101;0101;421;20
104;0;AGUIAR DA BEIRA;12;3;86;98;T4;3;3;104;T4_0901;0901;104;3
229;34;ALANDROAL;37;0;189;192;T4;3;3;229;T4_0701;0701;229;0
275;44;ALBERGARIA-A-VELHA;54;5;213;221;T4;3;3;275;T4_0102;0102;275;7
1374;38;ALBUFEIRA;205;33;1130;1297;T4;6;6;1374;T4_0801;0801;1374;33
346;16;ALCÁCER DO SAL;45;2;295;326;T4;4;4;346;T4_1501;1501;346;0
179;31;ALCANENA;34;0;141;144;T4;4;4;179;T4_1402;1402;179;0
342;18;ALCOBAÇA;59;14;265;306;T4;4;4;342;T4_1001;1001;342;14
404;20;ALCOCHETE;69;9;321;370;T4;5;5;404;T4_1502;1502;404;9
186;15;ALCOUTIM;24;2;157;160;T4;3;3;186;T4_0802;0802;186;8
643;44;ALENQUER;110;3;527;590;T4;3;3;643;T4_1101;1101;643;6
158;26;ALFÂNDEGA DA FÉ;26;6;123;118;T4;3;3;158;T4_0401;0401;158;11
166;1;ALIJÓ;22;7;133;159;T4;4;4;166;T4_1701;1701;166;2
197;22;ALJEZUR;26;3;164;168;T4;4;4;197;T4_0803;0803;197;3
192;51;ALJUSTREL;37;3;149;132;T4;3;3;192;T4_0201;0201;192;6
1507;67;ALMADA;178;64;1260;1367;T4;5;5;1507;T4_1503;1503;1507;68
136;12;ALMEIDA;36;1;96;120;T4;3;3;136;T4_0902;0902;136;1
291;30;ALMEIRIM;22;0;265;251;T4;4;4;291;T4_1403;1403;291;6
231;10;ALMODÔVAR;37;3;188;215;T4;3;3;231;T4_0202;0202;231;3
191;19;ALPIARÇA;14;1;173;165;T4;3;3;191;T4_1404;1404;191;4
160;11;ALTER DO CHÃO;22;3;132;143;T4;3;3;160;T4_1201;1201;160;3
105;1;ALVAIÁZERE;13;2;87;97;T4;3;3;105;T4_1002;1002;105;4
137;29;ALVITO;21;6;108;100;T4;2;2;137;T4_0203;0203;137;6
1717;113;AMADORA;223;43;1444;1538;T4;7;7;1717;T4_1115;1115;1717;59
649;97;AMARANTE;129;17;498;547;T4;5;5;649;T4_1301;1301;649;0
242;35;AMARES;45;6;188;196;T4;3;3;242;T4_0301;0301;242;8
198;6;ANADIA;20;6;168;182;T4;4;4;198;T4_0103;0103;198;6
218;6;ANGRA DO HEROÍSMO;18;8;190;207;T4;2;2;218;T4_4301;4301;218;3
132;10;ANSIÃO;16;3;110;116;T4;3;3;132;T4_1003;1003;132;3
341;7;ARCOS DE VALDEVEZ;31;4;302;326;T4;4;4;341;T4_1601;1601;341;4
230;25;ARGANIL;28;0;198;199;T4;4;4;230;T4_0601;0601;230;2
188;16;ARMAMAR;27;3;155;166;T4;3;3;188;T4_1801;1801;188;3
214;1;AROUCA;29;6;175;203;T4;4;4;214;T4_0104;0104;214;6
164;2;ARRAIOLOS;14;2;144;155;T4;4;4;164;T4_0702;0702;164;3
99;7;ARRONCHES;8;1;87;89;T4;3;3;99;T4_1202;1202;99;0
244;28;ARRUDA DOS VINHOS;36;5;200;206;T4;3;3;244;T4_1102;1102;244;7
577;18;AVEIRO;117;36;419;545;T4;5;5;577;T4_0105;0105;577;9
199;9;AVIS;35;4;157;183;T4;3;3;199;T4_1203;1203;199;4
354;7;AZAMBUJA;43;11;295;324;T4;5;5;354;T4_1103;1103;354;18
340;26;BAIÃO;65;1;269;304;T4;5;5;340;T4_1302;1302;340;5
667;62;BARCELOS;135;21;505;578;T4;6;6;667;T4_0302;0302;667;21
105;16;BARRANCOS;13;3;86;81;T4;3;3;105;T4_0204;0204;105;5
853;63;BARREIRO;157;30;659;751;T4;7;7;853;T4_1504;1504;853;32
102;11;BATALHA;21;5;73;82;T4;3;3;102;T4_1004;1004;102;6
